GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
026229,BAIS MEDRASH ELYON,,73 MAIN ST,MONSEY,NY,10952,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,,,,F,20,02
004767,BETH JACOB HEBREW TEACHERS COLLEGE,,1213 ELM AVE,BROOKLYN,NY,11230,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,11,02
011668,BETH MEDRASH EEYUN HATALMUD,,14 FRED ELLER DR,MONSEY,NY,10952,4 yr/Priv,94,         0,         3,   0.0,*,93,         0,         6,   0.0,*,92,         0,         1,   5.0,*,C,,,20,02
004776,CENTRAL YESHIVA TOMCHEI TMIMIN LUBA,VITZ,841-853 OCEAN PARKWAY,BROOKLYN,NY,11230,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,  30.0,*,,,F,11,02
011614,CHAMPLAIN VALLEY PHYSICIANS HOSP ME,DCL CTR SCHL OF RAD TECHLGY,100 BEEKMAN ST,PLATTSBURGH,NY,12901,2 yr/Priv,94,         0,         8,   0.0,*,93,         0,         6,   4.0,*,92,         0,        11,   3.3,*,,,F,26,02
002822,CHRIST THE KING SEMINARY,,711 KNOX ROAD,EAST AURORA,NY,14052,5 yr/Priv,94,         0,         3,   0.0,*,93,         0,         9,   0.0,*,92,         0,         9,   0.0,*,,,F,27,02
008437,CLINTON ESSEX WARREN & WASH BOES PR,ACTICAL NURSING PROGRAM,POB 455,PLATTSBURGH,NY,12901,1 yr/Pub,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,,02
021873,DARKEI NOAM RABBINICAL COLLEGE,,2822 AVENUE J,BROOKLYN,NY,11210,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,11,02
023323,FEGS TRADES AND BUSINESS SCHOOL,,"17 BATTERY PLACE, N",NEW YORK,NY,10004,1 yr/Priv,94,         0,         0,   0.0,*,93,         0,         2,   0.0,*,92,         0,         2,   0.0,*,,,F,08,02
005175,GENESEE HOSPITAL SCHL OF RADIOLOGIC, TECHLGY,224 ALEXANDER ST,ROCHESTER,NY,14607,2 yr/Priv,94,         0,         6,   0.0,*,93,         0,         5,   8.3,*,92,         0,         4,  13.3,*,,,F,29,02
024979,HARRY B WARD TECH CTR PROG PRACTICA,L NURSING-BOCES,970 N GRIFFING AVE,RIVERHEAD,NY,11901,1 yr/Pub,94,         0,         2,   0.0,*,93,         0,         3,  12.5,*,92,         0,         1,  12.5,*,,,F,01,02
004054,"HEBREW UNION COLLEGE, JEWISH INSTIT",UTE OF RELIGION,1 W 4TH ST,NEW YORK,NY,10012,5 yr/Priv,94,         0,        35,   0.0,,93,         1,        17,   1.4,*,92,         0,        27,   0.0,*,,,F,08,02
012107,INSTITUTE OF DESIGN AND CONSTRUCTIO,N,141 WILLOUGHBY ST,BROOKLYN,NY,11201,2 yr/Priv,94,         0,         0,   0.0,*,93,         0,         2,   0.0,*,92,         0,         3,   7.7,*,,,F,10,02
022567,KOL YAAKOV TORAH CENTER,,29 W MAPLE AVE,MONSEY,NY,10952,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         2,   0.0,*,,,F,22,02
021601,MARION S WHELAN SCH OF PRAC NURSE O,F GENEVA GEN HOSP,198 NORTH ST,GENEVA,NY,14456,1 yr/Priv,94,         0,         4,   0.0,*,93,         0,        11,   3.1,*,92,         0,        11,   3.3,*,,,F,27,02
021722,MARTHA GRAHAM SCHOOL OF CONTEMPORAR,Y DANCE,316 E 63RD ST,NEW YORK,NY,10021,2 yr/Priv,94,         0,         2,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,14,02
011435,MEMORIAL HOSPITAL SCHL OF RADIOLOGI,C TECHLGY,600 NORTHERN BLVD,ALBANY,NY,12204,2 yr/Priv,94,         0,         5,   0.0,*,93,         0,         2,  14.3,*,92,         0,         1,  16.7,*,,,F,23,02
011860,MERCY HOSPITAL SCHOOL OF RADIOGRAPH,,1000 N VILLAGE AVE,ROCKVILLE CENTRE,NY,11570,2 yr/Priv,94,         0,         5,   0.0,*,93,         0,         4,   0.0,*,92,         0,         0,   0.0,*,,,F,04,02
009335,MESIVTA OF EASTERN PARKWAY RABBINIC,AL SEMINARY,510 DAHL RD,BROOKLYN,NY,11218,4 yr/Priv,94,         0,         1,   0.0,*,93,         0,         0,   0.0,,92,         0,         0,   0.0,,C,,,09,02
007264,MESIVTA TORAH VODAATH RABBINCAL SEM,INARY,425 E 9TH ST,BROOKLYN,NY,11218,4 yr/Priv,94,         0,         1,   0.0,*,93,         0,         1,   0.0,*,92,         0,         1,   0.0,*,,,F,09,02
005182,MILLARD FILLMORE HOSPITAL SCHOOL OF, RADIOLOGIC TECH,3 GATES CIR,BUFFALO,NY,14209,2 yr/Priv,94,         0,         7,   0.0,*,93,         0,         4,   0.0,*,92,         0,         2,   0.0,*,,,F,30,02
020742,NEW YORK UNIVERSITY MED CTR NUC MED, TECH TRNG PROG,587 1ST AVE,NEW YORK,NY,10016,1 yr/Priv,94,         0,        12,   0.0,*,93,         0,        11,   2.6,*,92,         0,        10,   3.5,*,,,F,14,02
011984,OHR HAMEIR THEOLOGICAL SEMINARY,,PO BOX 2130 FURNACE WOODS RD,PEEKSKILL,NY,10566,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,19,02
010943,RABBINICAL COLG BETH SHRAGA,,SADDLE RIVER RD,MONSEY,NY,10952,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,C,,,22,02
008614,RABBINICAL COLLEGE BOBOVER YESHIVA,BHEI ZION,1577 - 48TH STREET,BROOKLYN,NY,11219,4 yr/Priv,94,         0,        17,   0.0,*,93,         0,        31,   0.0,,92,         0,        22,   1.3,*,,,B,08,02
012071,ROCHESTER GENERAL HOSPITAL SCHL OF,MEDICAL TECHLGY,1425 PORTLAND AVE,ROCHESTER,NY,14621,1 yr/Priv,94,         0,         1,   0.0,*,93,         0,         1,   0.0,*,92,         0,         4,   0.0,*,,,F,29,02
002807,ROCKEFELLER UNIVERSITY,,66TH YORK AVENUE,NEW YORK,NY,10021,5 yr/Priv,94,         0,         2,   0.0,*,93,         0,         0,   0.0,*,92,         0,         1,   0.0,*,,,F,14,02
002815,ST BERNARDS INST,,1100 S GOODMAN ST,ROCHESTER,NY,14620,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         5,   0.0,*,92,         0,         1,   0.0,*,,,F,29,02
005064,ST JAMES MERCY HOSPITAL SCHL OF RAD,IOGRAPHY,411 CANISTEO ST,HORNELL,NY,14843,2 yr/Priv,94,         0,         2,   0.0,*,93,         0,         0,  20.0,*,92,         0,         2,  16.7,*,,,F,34,02
002826,ST JOSEPH'S SEMINARY,,DUNWOODIE,YONKERS,NY,10704,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         1,   0.0,*,,,F,18,02
005066,ST LUKES MEMORIAL HOSPITAL SCHL OF,MEDICAL RADIOGRAPHY,CHAMPLIN RD POB 479,UTICA,NY,13503,2 yr/Priv,94,         0,         9,   0.0,*,93,         0,         7,   0.0,*,92,         0,         7,   0.0,*,,,F,25,02
011530,ST MARYS HOSPITAL,,89 GENESSEE ST,ROCHESTER,NY,14611,1 yr/Priv,94,         0,         0,   0.0,*,93,         0,         2,   0.0,*,92,         0,         0,   0.0,*,,,F,,02
002833,ST VLADIMIRS ORTHODOX THEOLOGICAL S,EMINARY,575 SCARSDALE ROAD,CRESTWOOD,NY,10707,5 yr/Priv,94,         0,         4,   0.0,*,93,         0,        13,   0.0,*,92,         0,        10,   0.0,*,,,F,18,02
004750,SUNY COLG OF CERAMICS ALFRED UNIV,,POB 455,ALFRED,NY,14802,5 yr/Pub,94,         0,        12,   0.0,*,93,         0,        46,   0.0,,92,         0,        64,   0.0,,,,F,34,02
024555,SUNY RESEARCH FOUNDATION,,POB 9,ALBANY,NY,12201,4 yr/Pub,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,C,,,23,02
009929,"SUNY, STATE COLLEGE OF OPTOMETRY",,100 E 24TH ST,NEW YORK,NY,10010,5 yr/Pub,94,         0,        63,   0.0,,93,         1,        70,   1.4,,92,         0,       106,   0.0,,,,F,14,02
021417,UNITED HEALTH SERVICES DIETETIC INT,ERNSHIP PROGRAM,33 HARRISON ST,JOHNSON CITY,NY,13790,1 yr/Priv,94,         0,         2,   0.0,*,93,         0,         2,   0.0,*,92,         0,         1,   0.0,*,,,F,26,02
023356,UNIV OF ROCHESTER CANCER CENTER RAD,IOLOGIC THERAPY TECHLGY,601 ELMWOOD AVE BOX 647,ROCHESTER,NY,14642,2 yr/Priv,94,         0,         0,   0.0,*,93,         0,         4,   0.0,*,92,         0,         5,   0.0,*,,,F,29,02
002834,UNIVERSITY OF THE STATE OF NEW YORK, REGENTS COLLEGE,7 COLUMBIA CIRCLE,ALBANY,NY,12203,4 yr/Pub,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,21,02
002900,WEBB INSTITUTE OF NAVAL ARCHITECTUR,E,CRESCENT BEACH ROAD,GLEN COVE,NY,11542,4 yr/Priv,94,         0,         1,   0.0,*,93,         0,         2,   0.0,*,92,         0,         5,   0.0,*,,,F,03,02
011859,WORD OF LIFE BIBLE INSTITUTE,,ROUTE 9,POTTERSVILLE,NY,12860,1 yr/Priv,94,         0,        64,   0.0,,93,         4,       104,   3.8,,92,         7,       107,   6.5,,,,F,22,02
022651,YESHIVA DERECH CHAIM,,1573 39TH ST,BROOKLYN,NY,11218,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,   0.0,*,,,F,09,02
021520,YESHIVA SHAAR HATORAH ITRE TORAH RE,SEARCH CENTER,83-96 117TH ST,JAMAICA,NY,11418,4 yr/Priv,94,         0,         0,   0.0,*,93,         0,         2,   0.0,*,92,         0,         1,   0.0,*,,,F,06,02
013027,YESHIVATH VIZNITZ SCHL,,25 PHYLLIS TERRACE,MONSEY,NY,10952,4 yr/Priv,94,         0,         6,   0.0,*,93,         0,         9,   0.0,*,92,         0,        36,   0.0,,,,F,22,02
030858,MAGIC TOUCH BEAUTY INSTITUTE,,1207 QUENTIN RD,BROOKLYN,NY,11229,600 hr/Prop,94,         4,         5,  80.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,09,02
030899,YONKERS BEAUTY CULTURE SCHOOL,,28 N BROADWAY,YONKERS,NY,10701,1 yr/Prop,94,         2,         5,  40.0,,93,       N/A,       N/A,   N/A,,92,       N/A,       N/A,   N/A,,,,B,17,02
030816,DELAWARE CHENANGO MADISON OTSEGO BO,CES,RR 3 BOX 307 E RIVER RD,NORWICH,NY,13815,2 yr/Pub,94,         5,        15,  33.3,,93,         0,         2,   0.0,,92,       N/A,       N/A,   N/A,,,,F,25,02
030955,ASA INSTITUTE OF BUSINESS AND COMPU,TER TECHNOLOGY,"151 LAWRENCE ST, 2ND FLR",BROOKLYN,NY,11201,600 hr/Prop,94,         0,         1,   0.0,,93,       N/A,       N/A,   N/A,,92,       N/A,       N/A,   N/A,,,,F,11,02
013026,MACHZIKEI HADATH RABBINICAL COLLEGE,,5824 17TH AVE,BROOKLYN,NY,11219,5 yr/Pub,94,         0,         0,   0.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,08,02
010378,RABBINICAL COLLEGE OF LONG ISLAND,,201 MAGNOLIA BLVD,LONG BEACH,NY,11561,4 yr/Priv,94,         0,         0,   0.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,03,02
030746,STATEN ISLAND UNIV HOSPITAL SCHL OF, RADIOLOGIC SCIENCES,475 SEAVIEW AVE,STATEN ISLAND,NY,10305,2 yr/Priv,94,         0,         1,   0.0,,93,         0,         1,   0.0,,92,       N/A,       N/A,   N/A,,,,F,14,02
031049,SULLIVAN COUNTY BOARD OF COOPERATIV,E EDUC SERVICES,85 FERNDALE LOOMIS RD,LIBERTY,NY,12754,2 yr/Pub,94,         0,         0,   0.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,26,02
022727,COLUMBIANA COUNTY CAREER CENTER,,9364 STATE ROUTE 45,LISBON,OH,44432,1 yr/Pub,94,         0,         0, 100.0,*,93,         0,         0,  38.5,*,92,         1,         1,  40.9,*,C,,,17,05
010017,PAYNE THEOLOGICAL SMRY,,1230 WILBERFORCE CLIFTON RD,WILBERFORCE,OH,45384,4 yr/Priv,94,         0,         0,  60.0,*,93,         2,         3,  37.5,*,92,         1,         2,  14.3,*,,,F,,05
023459,VOGUE BEAUTY ACADEMY,,13238 CEDAR ROAD,CLEVELAND HEIGHTS,OH,44118,1 yr/Prop,94,         0,         0,  51.0,*,93,         6,        15,  50.0,*,92,        44,        83,  53.0,,C,,,11,05
011703,PENTA COUNTY JOINT VOCATIONAL SCHOO,L,30335 OREGON ROAD,PERRYSBURG,OH,43551,1 yr/Pub,94,         0,         0,  50.0,*,93,         3,         4,  45.5,*,92,         2,         6,  21.4,*,,,F,05,05
023244,ALLSTATE HAIRSTYLING AND BARBER COL,LEGE,2546 LORAIN AVE,CLEVELAND,OH,44113,1 yr/Prop,94,         0,         0,  47.8,*,93,         9,        18,  42.6,*,92,        13,        28,  33.8,*,C,,,10,05
023292,VICTOR GEORGE BEAUTY ACADEMY,,5965 SOUTH AVENUE,BOARDMAN,OH,44512,1 yr/Prop,94,         2,         2,  45.5,*,93,         4,         7,  45.9,*,92,         4,        13,  51.9,*,C,,,17,05
020661,OHIO STATE COLLEGE OF BARBER STYLIN,G,4614 E BROAD,COLUMBUS,OH,43224,1 yr/Prop,94,        12,        25,  41.0,*,93,        13,        35,  37.1,,92,        18,        45,  40.0,,C,,,15,05
021038,OHIO STATE COLLEGE OF BARBER STYLIN,G,4390 KARL RD,COLUMBUS,OH,43224,1 yr/Prop,94,         6,        19,  36.8,*,93,        16,        45,  35.6,,92,        27,        69,  39.1,,,,F,15,05
010642,CHARMAYNE BEAUTY ACADEMY,,20880 SOUTHGATE PARK BLVD,MAPLE HEIGHTS,OH,44137,1 yr/Prop,94,         0,         0,  36.8,*,93,         2,         7,  43.1,*,92,        19,        50,  38.0,,C,,,11,05
021526,MTI BUSINESS COLLEGE,,1140 EUCLID AVENUE,CLEVELAND,OH,44115,1 yr/Prop,94,        23,        69,  33.3,,93,        31,        79,  39.2,,92,        42,        96,  43.8,,,,F,10,05
012848,MOLER-HOLLYWOOD BEAUTY COLLEGE,,26 E 6TH ST,CINCINNATI,OH,45202,1 yr/Prop,94,         0,         0,  33.3,*,93,         0,         1,  22.2,*,92,         1,         2,  46.3,*,C,,,01,05
023285,MOLER-PICKENS BEAUTY COLLEGE,,6625-G DIXIE HWY,FAIRFIELD,OH,45014,1 yr/Prop,94,         0,         0,  33.3,*,93,         0,         1,  14.3,*,92,         1,         2,  25.0,*,C,,,08,05
011534,SAWYER COLLEGE OF BUSINESS,,3150 MAYFIELD RD,CLEVELAND HEIGHTS,OH,44118,2 yr/Prop,94,        28,        92,  30.4,,93,        46,       129,  35.7,,92,        25,        92,  27.2,,,,F,11,05
022398,PIONEER JOINT VOCNL SCHL,,POB 309 RYAN RD,SHELBY,OH,44875,1 yr/Pub,94,         2,         4,  30.0,*,93,         0,         3,  12.5,*,92,         1,         3,  12.5,*,,,F,04,05
021030,NATIONWIDE BEAUTY ACADEMY,,3120 OLENTANGY RIVER RD,COLUMBUS,OH,43202,1 yr/Prop,94,        10,        34,  29.4,,93,         4,        37,  10.8,,92,         5,        18,  28.6,*,,,F,15,05
023112,AMERICAN SCHOOL OF TECHNOLOGY,,"2100 MORSE CENTER, BLDG 4599",COLUMBUS,OH,43229,1 yr/Prop,94,        68,       232,  29.3,,93,        59,       209,  28.2,,92,        41,       177,  23.2,,,,B,12,05
003026,CENTRAL STATE UNIVERSITY,,**,WILBERFORCE,OH,45384,4 yr/Pub,94,       377,      1324,  28.5,,93,       409,      1232,  33.2,,92,       318,      1065,  29.9,,H,,F,07,05
026081,M'LORD'S LAKEWOOD SCHOOL OF COSMETO,LOGY,15616 DETROIT ROAD,LAKEWOOD,OH,44107,600 hr/Prop,94,         0,         2,  28.0,*,93,         1,         8,  41.2,*,92,         6,        15,  48.1,*,,,F,10,05
030658,COLUMBUS PARAPROFESSIONAL INSTITUTE,,1077 LEXINGTON AVE,COLUMBUS,OH,43201,1 yr/Prop,94,        26,        98,  26.5,,93,         3,        38,   7.9,,92,       N/A,       N/A,   N/A,,,,B,15,05
022489,SAWYER COLLEGE OF BUSINESS,,13027 LORAIN AVE,CLEVELAND,OH,44111,2 yr/Prop,94,        41,       156,  26.3,,93,        42,       172,  24.4,,92,        32,       117,  27.4,,,,F,10,05
010945,NATIONWIDE BEAUTY ACADEMY,,942 S HAMILTON RD,WHITEHALL,OH,43213,1 yr/Prop,94,        16,        61,  26.2,,93,        12,        39,  30.8,,92,        13,        31,  41.9,,C,,,12,05
021681,TRI COUNTY JOINT VOCNL SCHL,,STATE RT 691,NELSONVILLE,OH,45764,1 yr/Pub,94,        10,        39,  25.6,,93,        33,        94,  35.1,,92,        37,        94,  39.4,,C,,,06,05
024978,GREENE COUNTY CAREER CENTER,,2960 W ENON RD,XENIA,OH,45385,1 yr/Pub,94,         0,         7,  25.0,*,93,         2,         4,  44.4,*,92,         2,         5,  33.3,*,,,F,07,05
009658,RIGGS LEMAR BEAUTY COLG,,3464 HUDSON DR,CUYAHOGA FALLS,OH,44221,1 yr/Prop,94,        30,       123,  24.4,,93,        30,       118,  25.4,,92,        22,        81,  27.2,,C,,,14,05
011005,TECHNOLOGY EDUCATION COLLEGE,,288 S HAMILTON RD,COLUMBUS,OH,43213,2 yr/Prop,94,        59,       248,  23.8,,93,        47,       260,  18.1,,92,        89,       283,  31.4,,,,F,12,05
020568,SOUTHEASTERN BUSINESS COLLEGE,,1855 WESTERN AVE,CHILLICOTHE,OH,45601,2 yr/Prop,94,        76,       336,  22.6,,93,        88,       291,  30.2,,92,        66,       300,  22.0,,,,B,06,05
021817,NATIONWIDE BEAUTY ACADEMY,,88 WILSON ROAD,COLUMBUS,OH,43204,1 yr/Prop,94,         8,        36,  22.2,,93,         7,        36,  19.4,,92,        16,        32,  50.0,,,,F,15,05
021521,ACADEMY OF COURT REPORTING,,614 SUPERIOR AVE NW,CLEVELAND,OH,44113,3 yr/Prop,94,       155,       708,  21.9,,93,       219,       815,  26.9,,92,       210,      1085,  19.4,,,,B,10,05
004866,STAUTZENBERGER COLG,,5355 SOUTHWYCK BLVD,TOLEDO,OH,43614,2 yr/Prop,94,        37,       169,  21.9,,93,       100,       263,  38.0,,92,        85,       365,  23.3,,,,F,09,05
009530,GERBER AKRON BEAUTY SCHOOL,,1686 W MARKET ST,AKRON,OH,44313,1 yr/Prop,94,         3,        14,  21.4,*,93,         2,        13,  27.9,*,92,         4,        15,  32.7,*,C,,,14,05
021141,ROBERT A TAFT ADULT HIGH SCHL,,420 EZZARD CHARLES DR,CINCINNATI,OH,45214,2 yr/Pub,94,        14,        66,  21.2,,93,        19,        86,  22.1,,92,         6,        53,  11.3,,,,F,01,05
021585,SOUTHEASTERN BUSINESS COLLEGE,,1907 N RIDGE RD,LORAIN,OH,44055,2 yr/Prop,94,        29,       137,  21.2,,93,        38,       156,  24.4,,92,        24,       149,  16.1,,,,B,13,05
022879,RAPHAELS SCHL OF BEAUTY CULTURE,,5555 YOUNGSTOWN WARREN RD,NILES,OH,44446,600 hr/Prop,94,         0,         1,  21.1,*,93,         1,         6,  30.6,*,92,         3,        12,  30.8,*,C,,,17,05
009412,"NATIONAL EDUCATION CTR, NATIONAL IN",STITUTE OF TECH,1225 ORLEN AVENUE,CUYAHOGA FALLS,OH,44221,2 yr/Prop,94,        51,       245,  20.8,,93,        56,       230,  24.3,,92,        72,       295,  24.4,,,,B,14,05
012128,SOUTHWESTERN COLLEGE OF BUSINESS,,225 W FIRST ST,DAYTON,OH,45402,2 yr/Prop,94,        46,       223,  20.6,,93,       155,       559,  27.7,,92,       284,      1048,  27.1,,C,,,03,05
004852,CLARK STATE CMNTY COLG,,570 E LEFFEL LN POB 570,SPRINGFIELD,OH,45505,2 yr/Pub,94,        74,       369,  20.1,,93,        85,       383,  22.2,,92,        93,       433,  21.5,,,,F,07,05
009942,SHAWNEE STATE UNIVERSITY,,940 SECOND ST,PORTSMOUTH,OH,45662,4 yr/Pub,94,       137,       681,  20.1,,93,        74,       510,  14.5,,92,        61,       376,  16.2,,,,F,06,05
023538,ALLIANCE BEAUTY COLLEGE,,1917 S UNION AVE POB 3215,ALLIANCE,OH,44601,1 yr/Prop,94,         8,        26,  20.0,*,93,         4,        34,  11.8,,92,         3,        15,  23.3,*,,,B,16,05
012166,CAROUSEL BEAUTY COLLEGE,,125 E 2ND ST,DAYTON,OH,45402,1 yr/Prop,94,         2,        11,  20.0,*,93,         2,        16,  12.2,*,92,         6,        23,  18.1,*,,,B,03,05
003030,CIRCLEVILLE BIBLE COLLEGE,,"PO BOX 458, RT 22, EAST",CIRCLEVILLE,OH,43113,4 yr/Priv,94,        13,        67,  19.4,,93,         3,        67,   4.5,,92,         8,        66,  12.1,,,,F,07,05
005127,SOUTHERN OHIO COLLEGE,,1011 GLENDALE-MILFORD RD,CINCINNATI,OH,45215,2 yr/Prop,94,       178,       918,  19.4,,93,       312,      1216,  25.7,,92,       368,      1509,  24.4,,,,F,02,05
008133,MUSKINGUM AREA TECHL COLG,,1555 NEWARK RD,ZANESVILLE,OH,43701,2 yr/Pub,94,        91,       473,  19.2,,93,        95,       396,  24.0,,92,        50,       231,  21.6,,,,F,10,05
009531,NATIONWIDE BEAUTY ACDMY,,5050 N HIGH ST,COLUMBUS,OH,43214,1 yr/Prop,94,        12,        63,  19.0,,93,        21,        61,  34.4,,92,        22,        50,  44.0,,C,,,15,05
003141,WILBERFORCE UNIVERSITY,,**,WILBERFORCE,OH,45384,4 yr/Priv,94,        74,       390,  19.0,,93,        73,       335,  21.8,,92,        80,       304,  26.3,,H,,B,07,05
025505,MIDDLETOWN HIGH SCHL,,601 N BREIEL BLVD,MIDDLETOWN,OH,45042,2 yr/Pub,94,         2,         7,  18.5,*,93,         2,        16,  14.3,*,92,         1,         4,  20.0,*,,,F,06,05
021107,CLEVELAND INSTITUTE OF DENTAL MEDIC,AL ASSISTANTS,"1836 EUCLID AVE, STE 401",CLEVELAND,OH,44115,600 hr/Prop,94,        67,       367,  18.3,,93,        95,       395,  24.1,,92,        95,       331,  28.7,,,,B,11,05
005313,NORTH CENTRAL TECHL COLG,,2441 KENWOOD CIRCLE POB 698,MANSFIELD,OH,44901,2 yr/Pub,94,       120,       659,  18.2,,93,        97,       561,  17.3,,92,        37,       366,  10.1,,,,F,04,05
007598,HOCKING TECHNICAL COLLEGE,,ROUTE 1,NELSONVILLE,OH,45764,2 yr/Pub,94,       158,       872,  18.1,,93,       118,       768,  15.4,,92,        95,       672,  14.1,,,,B,06,05
012896,VIRGINIA MARTI COLLEGE OF FASHION A,ND ART,11724 DETROIT AVE PO BOX 778,LAKEWOOD,OH,44107,1 yr/Prop,94,        15,        83,  18.1,,93,        14,        92,  15.2,,92,        11,        54,  20.4,,,,B,10,05
023014,OHIO VALLEY BUSINESS COLLEGE,,500 MARYLAND AVE,EAST LIVERPOOL,OH,43920,1 yr/Prop,94,        11,        61,  18.0,,93,        11,        49,  22.4,,92,        20,        89,  22.5,,,,F,17,05
022108,MEDINA COUNTY JOINT VOCATIONAL SCHO,OL,1101 W LIBERTY ST,MEDINA,OH,44256,1 yr/Pub,94,         0,         4,  17.9,*,93,         3,        14,  16.7,*,92,         2,        10,  15.8,*,,,F,13,05
020695,AKRON MEDICAL-DENTAL INSTITUTE,,1625 PORTAGE PATH,CUYAHOGA FALLS,OH,44223,1 yr/Prop,94,        66,       373,  17.7,,93,        75,       337,  22.3,,92,        43,       261,  16.5,,,,B,14,05
004855,DAVIS JUNIOR COLG OF BUSINESS,,4747 MONROE ST,TOLEDO,OH,43623,2 yr/Prop,94,        53,       300,  17.7,,93,        57,       305,  18.7,,92,        36,       186,  19.4,,,,F,09,05
003076,MIAMI-JACOBS COLLEGE,,"400 E SECOND ST, PO BOX 1433",DAYTON,OH,45401,2 yr/Prop,94,        23,       130,  17.7,,93,         6,        50,  12.0,,92,         9,        64,  14.1,,,,B,03,05
025458,INNER STATE BEAUTY SCHOOL,,5135 MAYFIELD RD,LYNDHURST,OH,44124,1 yr/Prop,94,         1,         3,  17.6,*,93,         1,         3,  15.0,*,92,         1,        11,  13.0,*,,,F,19,05
